sample_id,source_digit,target_label,label,handedness,image_path,split
0_IMG_5547,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5547.JPG,train
0_IMG_5572,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5572.JPG,train
0_IMG_5582,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5582.JPG,train
0_IMG_5592,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5592.JPG,train
0_IMG_5603,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5603.JPG,train
0_IMG_5615,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5615.JPG,train
0_IMG_5635,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5635.JPG,train
0_IMG_5645,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5645.JPG,train
0_IMG_5675,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5675.JPG,train
0_IMG_5685,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5685.JPG,train
0_IMG_5695,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5695.JPG,train
0_IMG_5705,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5705.JPG,train
0_IMG_5716,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5716.JPG,train
0_IMG_5726,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5726.JPG,train
0_IMG_5746,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5746.JPG,train
0_IMG_5766,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5766.JPG,train
0_IMG_5776,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5776.JPG,train
0_IMG_5786,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5786.JPG,train
0_IMG_5806,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5806.JPG,train
0_IMG_5816,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5816.JPG,train
0_IMG_5867,0,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\0\IMG_5867.JPG,train
0_IMG_5877,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5877.JPG,train
0_IMG_5887,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5887.JPG,train
0_IMG_5918,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5918.JPG,train
0_IMG_5928,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5928.JPG,train
0_IMG_5938,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5938.JPG,train
0_IMG_5991,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5991.JPG,train
4_IMG_1122,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1122.JPG,train
4_IMG_1132,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1132.JPG,train
4_IMG_1142,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1142.JPG,train
4_IMG_1152,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1152.JPG,train
4_IMG_1162,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1162.JPG,train
4_IMG_1173,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1173.JPG,train
4_IMG_1183,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1183.JPG,train
4_IMG_1193,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1193.JPG,train
4_IMG_1203,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1203.JPG,train
4_IMG_1213,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1213.JPG,train
4_IMG_1223,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1223.JPG,train
4_IMG_1233,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1233.JPG,train
4_IMG_1243,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1243.JPG,train
4_IMG_1254,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1254.JPG,train
4_IMG_1274,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1274.JPG,train
4_IMG_1284,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1284.JPG,train
4_IMG_1295,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1295.JPG,train
4_IMG_1326,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_1326.JPG,train
4_IMG_4053,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4053.JPG,train
4_IMG_4063,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4063.JPG,train
4_IMG_4073,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4073.JPG,train
4_IMG_4093,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4093.JPG,train
4_IMG_4103,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4103.JPG,train
4_IMG_4123,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4123.JPG,train
4_IMG_4153,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4153.JPG,train
4_IMG_4175,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4175.JPG,train
4_IMG_4185,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4185.JPG,train
4_IMG_4207,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4207.JPG,train
4_IMG_4237,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4237.JPG,train
4_IMG_4259,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4259.JPG,train
4_IMG_4290,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4290.JPG,train
4_IMG_4300,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4300.JPG,train
4_IMG_4321,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4321.JPG,train
4_IMG_4332,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4332.JPG,train
4_IMG_4342,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4342.JPG,train
4_IMG_4352,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4352.JPG,train
4_IMG_4363,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4363.JPG,train
4_IMG_4374,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4374.JPG,train
4_IMG_4395,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4395.JPG,train
4_IMG_4407,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4407.JPG,train
4_IMG_4417,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4417.JPG,train
4_IMG_4440,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4440.JPG,train
4_IMG_4450,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4450.JPG,train
4_IMG_4480,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4480.JPG,train
4_IMG_4510,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4510.JPG,train
4_IMG_4537,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4537.JPG,train
4_IMG_4548,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4548.JPG,train
4_IMG_4558,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4558.JPG,train
4_IMG_4568,4,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\4\IMG_4568.JPG,train
4_IMG_4578,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4578.JPG,train
4_IMG_4588,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4588.JPG,train
4_IMG_4598,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4598.JPG,train
4_IMG_4608,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4608.JPG,train
4_IMG_4618,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4618.JPG,train
4_IMG_4628,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4628.JPG,train
4_IMG_4648,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4648.JPG,train
4_IMG_4668,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4668.JPG,train
4_IMG_4678,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4678.JPG,train
4_IMG_4698,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4698.JPG,train
4_IMG_4709,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4709.JPG,train
4_IMG_4719,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4719.JPG,train
4_IMG_4749,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4749.JPG,train
4_IMG_4759,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4759.JPG,train
4_IMG_4769,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4769.JPG,train
4_IMG_4780,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4780.JPG,train
4_IMG_4790,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4790.JPG,train
4_IMG_4800,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4800.JPG,train
4_IMG_4850,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4850.JPG,train
4_IMG_4870,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4870.JPG,train
4_IMG_4880,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4880.JPG,train
4_IMG_4900,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4900.JPG,train
4_IMG_4910,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4910.JPG,train
4_IMG_4920,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4920.JPG,train
4_IMG_4930,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4930.JPG,train
4_IMG_4950,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_4950.JPG,train
4_IMG_5011,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5011.JPG,train
4_IMG_5021,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5021.JPG,train
4_IMG_5035,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5035.JPG,train
4_IMG_5057,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5057.JPG,train
4_IMG_5067,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5067.JPG,train
4_IMG_5079,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5079.JPG,train
4_IMG_5095,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5095.JPG,train
4_IMG_5105,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5105.JPG,train
4_IMG_5115,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5115.JPG,train
4_IMG_5126,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5126.JPG,train
4_IMG_5136,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5136.JPG,train
4_IMG_5156,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5156.JPG,train
4_IMG_5167,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5167.JPG,train
4_IMG_5187,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5187.JPG,train
4_IMG_5217,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5217.JPG,train
4_IMG_5227,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5227.JPG,train
4_IMG_5249,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5249.JPG,train
4_IMG_5301,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5301.JPG,train
4_IMG_5322,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5322.JPG,train
4_IMG_5332,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5332.JPG,train
4_IMG_5344,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5344.JPG,train
4_IMG_5364,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5364.JPG,train
4_IMG_5374,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5374.JPG,train
4_IMG_5384,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5384.JPG,train
4_IMG_5394,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5394.JPG,train
4_IMG_5404,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5404.JPG,train
4_IMG_5416,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5416.JPG,train
4_IMG_5450,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5450.JPG,train
4_IMG_5470,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5470.JPG,train
4_IMG_5480,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5480.JPG,train
4_IMG_5491,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5491.JPG,train
4_IMG_5511,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5511.JPG,train
4_IMG_5541,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5541.JPG,train
4_IMG_5566,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5566.JPG,train
4_IMG_5586,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5586.JPG,train
4_IMG_5596,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5596.JPG,train
4_IMG_5639,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5639.JPG,train
4_IMG_5659,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5659.JPG,train
4_IMG_5679,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5679.JPG,train
4_IMG_5689,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5689.JPG,train
4_IMG_5699,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5699.JPG,train
4_IMG_5720,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5720.JPG,train
4_IMG_5730,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5730.JPG,train
4_IMG_5740,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5740.JPG,train
4_IMG_5750,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5750.JPG,train
4_IMG_5780,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5780.JPG,train
4_IMG_5790,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5790.JPG,train
4_IMG_5800,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5800.JPG,train
4_IMG_5810,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5810.JPG,train
4_IMG_5830,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5830.JPG,train
4_IMG_5841,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5841.JPG,train
4_IMG_5871,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5871.JPG,train
4_IMG_5881,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5881.JPG,train
4_IMG_5901,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5901.JPG,train
4_IMG_5911,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5911.JPG,train
4_IMG_5922,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5922.JPG,train
4_IMG_5932,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5932.JPG,train
4_IMG_5944,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5944.JPG,train
4_IMG_5954,4,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\4\IMG_5954.JPG,train
4_IMG_5975,4,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\4\IMG_5975.JPG,train
5_IMG_1133,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1133.JPG,train
5_IMG_1153,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1153.JPG,train
5_IMG_1174,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1174.JPG,train
5_IMG_1194,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1194.JPG,train
5_IMG_1204,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1204.JPG,train
5_IMG_1234,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1234.JPG,train
5_IMG_1244,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1244.JPG,train
5_IMG_1285,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1285.JPG,train
5_IMG_1307,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1307.JPG,train
5_IMG_1317,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1317.JPG,train
5_IMG_1327,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_1327.JPG,train
5_IMG_4039,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4039.JPG,train
5_IMG_4064,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4064.JPG,train
5_IMG_4104,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4104.JPG,train
5_IMG_4114,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4114.JPG,train
5_IMG_4124,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4124.JPG,train
5_IMG_4134,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4134.JPG,train
5_IMG_4144,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4144.JPG,train
5_IMG_4154,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4154.JPG,train
5_IMG_4164,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4164.JPG,train
5_IMG_4176,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4176.JPG,train
5_IMG_4186,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4186.JPG,train
5_IMG_4198,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4198.JPG,train
5_IMG_4208,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4208.JPG,train
5_IMG_4218,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4218.JPG,train
5_IMG_4228,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4228.JPG,train
5_IMG_4238,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4238.JPG,train
5_IMG_4281,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4281.JPG,train
5_IMG_4301,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4301.JPG,train
5_IMG_4322,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4322.JPG,train
5_IMG_4343,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4343.JPG,train
5_IMG_4353,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4353.JPG,train
5_IMG_4364,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4364.JPG,train
5_IMG_4386,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4386.JPG,train
5_IMG_4396,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4396.JPG,train
5_IMG_4408,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4408.JPG,train
5_IMG_4429,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4429.JPG,train
5_IMG_4441,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4441.JPG,train
5_IMG_4451,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4451.JPG,train
5_IMG_4461,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4461.JPG,train
5_IMG_4481,5,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\5\IMG_4481.JPG,train
5_IMG_4491,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4491.JPG,train
5_IMG_4501,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4501.JPG,train
5_IMG_4538,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4538.JPG,train
5_IMG_4549,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4549.JPG,train
5_IMG_4559,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4559.JPG,train
5_IMG_4569,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4569.JPG,train
5_IMG_4579,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4579.JPG,train
5_IMG_4589,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4589.JPG,train
5_IMG_4599,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4599.JPG,train
5_IMG_4619,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4619.JPG,train
5_IMG_4629,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4629.JPG,train
5_IMG_4639,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4639.JPG,train
5_IMG_4699,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4699.JPG,train
5_IMG_4710,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4710.JPG,train
5_IMG_4720,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4720.JPG,train
5_IMG_4740,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4740.JPG,train
5_IMG_4760,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4760.JPG,train
5_IMG_4770,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4770.JPG,train
5_IMG_4791,5,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\5\IMG_4791.JPG,train
5_IMG_4801,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4801.JPG,train
5_IMG_4811,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4811.JPG,train
5_IMG_4821,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4821.JPG,train
5_IMG_4841,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4841.JPG,train
5_IMG_4851,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4851.JPG,train
5_IMG_4861,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4861.JPG,train
5_IMG_4871,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4871.JPG,train
5_IMG_4881,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4881.JPG,train
5_IMG_4891,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4891.JPG,train
5_IMG_4901,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4901.JPG,train
5_IMG_4911,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4911.JPG,train
5_IMG_4931,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4931.JPG,train
5_IMG_4951,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4951.JPG,train
5_IMG_4971,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4971.JPG,train
5_IMG_4981,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4981.JPG,train
5_IMG_4991,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_4991.JPG,train
5_IMG_5002,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5002.JPG,train
5_IMG_5012,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5012.JPG,train
5_IMG_5022,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5022.JPG,train
5_IMG_5048,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5048.JPG,train
5_IMG_5058,5,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\5\IMG_5058.JPG,train
5_IMG_5080,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5080.JPG,train
5_IMG_5106,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5106.JPG,train
